date_id;category_id;geo_id ;sales_qty;sales_amt
20210208;1001;1;64;6400
20210208;1002;1;72;7200
20210208;1003;1;28;2800
20210208;1004;1;54;5400
20210208;1005;1;73;7300
20210208;1006;1;65;6500
20210208;1007;1;57;5700
20210208;1008;1;54;5400
20210208;1009;1;32;3200
20210208;1010;1;21;2100
20210208;1011;1;48;4800
20210208;1012;1;34;3400
20210208;1013;1;76;7600
20210208;1014;1;38;3800
20210208;1015;1;45;4500
20210208;1016;1;21;2100
20210208;1017;1;42;4200
20210208;1018;1;46;4600
20210208;1019;1;26;2600
20210208;1020;1;19;1900
20210208;1001;2;45;4500
20210208;1002;2;78;7800
20210208;1003;2;53;5300
20210208;1004;2;41;4100
20210208;1005;2;56;5600
20210208;1006;2;26;2600
20210208;1007;2;48;4800
20210208;1008;2;32;3200
20210208;1009;2;39;3900
20210208;1010;2;82;8200
20210208;1011;2;62;6200
20210208;1012;2;68;6800
20210208;1013;2;40;4000
20210208;1014;2;55;5500
20210208;1015;2;52;5200
20210208;1016;2;77;7700
20210208;1017;2;47;4700
20210208;1018;2;32;3200
20210208;1019;2;88;8800
20210208;1020;2;28;2800
20210208;1001;3;26;2600
20210208;1002;3;33;3300
20210208;1003;3;34;3400
20210208;1004;3;25;2500
20210208;1005;3;22;2200
20210208;1006;3;26;2600
20210208;1007;3;16;1600
20210208;1008;3;35;3500
20210208;1009;3;45;4500
20210208;1010;3;45;4500
20210208;1011;3;30;3000
20210208;1012;3;47;4700
20210208;1013;3;67;6700
20210208;1014;3;21;2100
20210208;1015;3;52;5200
20210208;1016;3;76;7600
20210208;1017;3;45;4500
20210208;1018;3;34;3400
20210208;1019;3;31;3100
20210208;1020;3;28;2800
20210209;1001;1;64;6400
20210209;1002;1;72;7200
20210209;1003;1;28;2800
20210209;1004;1;54;5400
20210209;1005;1;73;7300
20210209;1006;1;65;6500
20210209;1007;1;57;5700
20210209;1008;1;54;5400
20210209;1009;1;32;3200
20210209;1010;1;21;2100
20210209;1011;1;48;4800
20210209;1012;1;34;3400
20210209;1013;1;76;7600
20210209;1014;1;38;3800
20210209;1015;1;45;4500
20210209;1016;1;21;2100
20210209;1017;1;42;4200
20210209;1018;1;46;4600
20210209;1019;1;26;2600
20210209;1020;1;19;1900
20210209;1001;2;45;4500
20210209;1002;2;78;7800
20210209;1003;2;53;5300
20210209;1004;2;41;4100
20210209;1005;2;56;5600
20210209;1006;2;26;2600
20210209;1007;2;48;4800
20210209;1008;2;32;3200
20210209;1009;2;39;3900
20210209;1010;2;82;8200
20210209;1011;2;62;6200
20210209;1012;2;68;6800
20210209;1013;2;40;4000
20210209;1014;2;55;5500
20210209;1015;2;52;5200
20210209;1016;2;77;7700
20210209;1017;2;47;4700
20210209;1018;2;32;3200
20210209;1019;2;88;8800
20210209;1020;2;28;2800
20210209;1001;3;26;2600
20210209;1002;3;33;3300
20210209;1003;3;34;3400
20210209;1004;3;26;2600
20210209;1005;3;23;2300
20210209;1006;3;27;2700
20210209;1007;3;17;1700
20210209;1008;3;35;3500
20210209;1009;3;45;4500
20210209;1010;3;45;4500
20210209;1011;3;30;3000
20210209;1012;3;47;4700
20210209;1013;3;67;6700
20210209;1014;3;21;2100
20210209;1015;3;52;5200
20210209;1016;3;76;7600
20210209;1017;3;45;4500
20210209;1018;3;35;3500
20210209;1019;3;31;3100
20210209;1020;3;28;2800
20210210;1001;1;64;6400
20210210;1002;1;72;7200
20210210;1003;1;28;2800
20210210;1004;1;54;5400
20210210;1005;1;73;7300
20210210;1006;1;65;6500
20210210;1007;1;57;5700
20210210;1008;1;54;5400
20210210;1009;1;32;3200
20210210;1010;1;21;2100
20210210;1011;1;48;4800
20210210;1012;1;34;3400
20210210;1013;1;76;7600
20210210;1014;1;38;3800
20210210;1015;1;45;4500
20210210;1016;1;21;2100
20210210;1017;1;42;4200
20210210;1018;1;46;4600
20210210;1019;1;26;2600
20210210;1020;1;19;1900
20210210;1001;2;45;4500
20210210;1002;2;78;7800
20210210;1003;2;53;5300
20210210;1004;2;41;4100
20210210;1005;2;57;5700
20210210;1006;2;27;2700
20210210;1007;2;49;4900
20210210;1008;2;33;3300
20210210;1009;2;39;3900
20210210;1010;2;82;8200
20210210;1011;2;62;6200
20210210;1012;2;68;6800
20210210;1013;2;40;4000
20210210;1014;2;55;5500
20210210;1015;2;52;5200
20210210;1016;2;77;7700
20210210;1017;2;47;4700
20210210;1018;2;32;3200
20210210;1019;2;88;8800
20210210;1020;2;28;2800
20210210;1001;3;26;2600
20210210;1002;3;33;3300
20210210;1003;3;34;3400
20210210;1004;3;26;2600
20210210;1005;3;23;2300
20210210;1006;3;27;2700
20210210;1007;3;17;1700
20210210;1008;3;35;3500
20210210;1009;3;45;4500
20210210;1010;3;45;4500
20210210;1011;3;30;3000
20210210;1012;3;47;4700
20210210;1013;3;67;6700
20210210;1014;3;21;2100
20210210;1015;3;52;5200
20210210;1016;3;76;7600
20210210;1017;3;45;4500
20210210;1018;3;35;3500
20210210;1019;3;31;3100
20210210;1020;3;28;2800
